,0
27,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > div.sc-1f50b7c-3.ZYFjc > div > ul > li:nth-child(1) > div > ul > li > a""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
28,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > div.sc-1f50b7c-3.ZYFjc > div > ul > li:nth-child(2) > div > ul""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
29,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > p > span.sc-2d37a7c7-2.PeLXr""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
30,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > div.ipc-chip-list--baseAlt.ipc-chip-list.ipc-chip-list--nowrap.sc-2d37a7c7-4.kEPwNU > div.ipc-chip-list__scroller > a""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
31,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-1f50b7c-0.PUxFE > ul > li:nth-child(2)""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
32,"No hay tomatometer para la peli Jabroo Te Nizam con id_imdb tt11755644, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
33,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-3a4309f8-0.bjXIAP.sc-1f50b7c-1.bfrqUc > div > div:nth-child(1) > a > span > div > div.sc-eb51e184-0.kFvAju > div.sc-eb51e184-2.czkfBq > span.sc-eb51e184-1.cxhhrI""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
34,"No hay tomatometer para la peli Bad Society con id_imdb tt11758794, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
35,"No hay tomatometer para la peli Adèle y el misterio de la momia con id_imdb tt1179025, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
36,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-3a4309f8-0.bjXIAP.sc-1f50b7c-1.bfrqUc > div > div:nth-child(1) > a > span > div > div.sc-eb51e184-0.kFvAju > div.sc-eb51e184-2.czkfBq > span.sc-eb51e184-1.cxhhrI""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
37,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > div.sc-1f50b7c-3.ZYFjc > div > ul > li:nth-child(2) > div > ul""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
38,"No hay tomatometer para la peli Al-Qantara con id_imdb tt11791860, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
39,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-3a4309f8-0.bjXIAP.sc-1f50b7c-1.bfrqUc > div > div:nth-child(1) > a > span > div > div.sc-eb51e184-0.kFvAju > div.sc-eb51e184-2.czkfBq > span.sc-eb51e184-1.cxhhrI""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
40,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > div.sc-1f50b7c-3.ZYFjc > div > ul > li:nth-child(1) > div > ul > li > a""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
41,"Faltan datos de imdb para la peli: Headhunter: The Assessment Weekend id_imdb: tt0973809, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-4.gEsAEH > div.sc-491663c0-6.eQRCDK > div.sc-491663c0-10.emoxHI > section > div.sc-1f50b7c-3.ZYFjc > div > ul > li:nth-child(2) > div > ul""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
42,"No hay tomatometer para la peli Barcelona vs Real Madrid con id_imdb tt11823092, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
43,"No hay tomatometer para la peli Stag Night of the Dead con id_imdb tt1183489, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF7AA1BEEA2+31554]
	(No symbol) [0x00007FF7AA137ED9]
	(No symbol) [0x00007FF7A9FF872A]
	(No symbol) [0x00007FF7AA048434]
	(No symbol) [0x00007FF7AA04853C]
	(No symbol) [0x00007FF7AA08F6A7]
	(No symbol) [0x00007FF7AA06D06F]
	(No symbol) [0x00007FF7AA08C977]
	(No symbol) [0x00007FF7AA06CDD3]
	(No symbol) [0x00007FF7AA03A33B]
	(No symbol) [0x00007FF7AA03AED1]
	GetHandleVerifier [0x00007FF7AA4C8B1D+3217341]
	GetHandleVerifier [0x00007FF7AA515AE3+3532675]
	GetHandleVerifier [0x00007FF7AA50B0E0+3489152]
	GetHandleVerifier [0x00007FF7AA26E776+750614]
	(No symbol) [0x00007FF7AA14375F]
	(No symbol) [0x00007FF7AA13EB14]
	(No symbol) [0x00007FF7AA13ECA2]
	(No symbol) [0x00007FF7AA12E16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
