,0
128,"No hay tomatometer para la peli Waking Madison con id_imdb tt0831280, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
129,"No hay tomatometer para la peli Killer by Nature con id_imdb tt0844866, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
130,"No hay tomatometer para la peli Risen con id_imdb tt0850709, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
131,"No hay tomatometer para la peli Bloudím con id_imdb tt0852939, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
132,"Faltan datos de imdb para la peli: Boyle Heights id_imdb: tt0977639, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-1f50b7c-0.PUxFE > ul > li:nth-child(2)""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001077210e8 chromedriver + 5169384
1   chromedriver                        0x0000000107718fba chromedriver + 5136314
2   chromedriver                        0x000000010729536c chromedriver + 402284
3   chromedriver                        0x00000001072e2740 chromedriver + 718656
4   chromedriver                        0x00000001072e2a01 chromedriver + 719361
5   chromedriver                        0x0000000107327bc4 chromedriver + 1002436
6   chromedriver                        0x0000000107305add chromedriver + 862941
7   chromedriver                        0x0000000107324f57 chromedriver + 991063
8   chromedriver                        0x0000000107305853 chromedriver + 862291
9   chromedriver                        0x00000001072d55c6 chromedriver + 665030
10  chromedriver                        0x00000001072d5e4e chromedriver + 667214
11  chromedriver                        0x00000001076e3d00 chromedriver + 4918528
12  chromedriver                        0x00000001076e8cfd chromedriver + 4939005
13  chromedriver                        0x00000001076e93d5 chromedriver + 4940757
14  chromedriver                        0x00000001076c4de4 chromedriver + 4791780
15  chromedriver                        0x00000001076e96c9 chromedriver + 4941513
16  chromedriver                        0x00000001076b65b4 chromedriver + 4732340
17  chromedriver                        0x0000000107709898 chromedriver + 5073048
18  chromedriver                        0x0000000107709a57 chromedriver + 5073495
19  chromedriver                        0x0000000107718b6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
133,"No hay tomatometer para la peli A Summer Song con id_imdb tt0853002, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
134,"No hay tomatometer para la peli Kolorádó Kid con id_imdb tt0856796, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
135,"No hay tomatometer para la peli All at Sea con id_imdb tt0858500, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
136,"No hay tomatometer para la peli Surprise, Surprise con id_imdb tt0871893, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
137,"No hay tomatometer para la peli Please Give con id_imdb tt0878835, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
138,"No hay tomatometer para la peli Eat Pray Love con id_imdb tt0879870, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
139,"No hay tomatometer para la peli Repo con id_imdb tt0887161, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
140,"No hay tomatometer para la peli Honor con id_imdb tt0887751, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
141,"No hay tomatometer para la peli Don't Fade Away con id_imdb tt0899145, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
142,"No hay tomatometer para la peli Eager to Die con id_imdb tt0907731, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.127); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
0   chromedriver                        0x00000001098280e8 chromedriver + 5169384
1   chromedriver                        0x000000010981ffba chromedriver + 5136314
2   chromedriver                        0x000000010939c36c chromedriver + 402284
3   chromedriver                        0x00000001093e9740 chromedriver + 718656
4   chromedriver                        0x00000001093e9a01 chromedriver + 719361
5   chromedriver                        0x000000010942ebc4 chromedriver + 1002436
6   chromedriver                        0x000000010940cadd chromedriver + 862941
7   chromedriver                        0x000000010942bf57 chromedriver + 991063
8   chromedriver                        0x000000010940c853 chromedriver + 862291
9   chromedriver                        0x00000001093dc5c6 chromedriver + 665030
10  chromedriver                        0x00000001093dce4e chromedriver + 667214
11  chromedriver                        0x00000001097ead00 chromedriver + 4918528
12  chromedriver                        0x00000001097efcfd chromedriver + 4939005
13  chromedriver                        0x00000001097f03d5 chromedriver + 4940757
14  chromedriver                        0x00000001097cbde4 chromedriver + 4791780
15  chromedriver                        0x00000001097f06c9 chromedriver + 4941513
16  chromedriver                        0x00000001097bd5b4 chromedriver + 4732340
17  chromedriver                        0x0000000109810898 chromedriver + 5073048
18  chromedriver                        0x0000000109810a57 chromedriver + 5073495
19  chromedriver                        0x000000010981fb6e chromedriver + 5135214
20  libsystem_pthread.dylib             0x00007ff80414c202 _pthread_start + 99
21  libsystem_pthread.dylib             0x00007ff804147bab thread_start + 15
."
